epoch,lr,loss_train,loss_val,fbeta_0.20,fbeta_0.25,fbeta_0.30,fbeta_0.35,fbeta_0.40,fbeta_0.45,fbeta_0.50,fbeta_0.55,fbeta_0.60,fbeta_0.65,fbeta_0.70,fbeta_0.75,fbeta_0.80,fbeta_0.85,fbeta_0.90,fbeta_0.95,accuracy
1,4.000000000000002e-06,0.1928115676539813,0.169490784406662,0.1542353481054306,0.1542355269193649,0.1542593836784362,0.1555958092212677,0.160062164068222,0.1662767678499221,0.1585871428251266,0.1552869826555252,0.0109918201342225,0.0004062808584421,2.490055157977622e-05,0.0,0.0,0.0,0.0,0.0,0.5526916456497859
2,5.203460215272477e-06,0.1447124656780745,0.2041906547688302,0.1542353630065918,0.1543630957603454,0.154725506901741,0.1576189547777176,0.1622971892356872,0.142789602279663,0.0321057774126529,0.0018543874612078,5.7755089073907584e-05,1.4942774839710182e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.6862575349011215
3,8.753494340683882e-06,0.1258339687835338,0.1169674021620599,0.1542353481054306,0.1542360037565231,0.1548526585102081,0.1686342060565948,0.196994349360466,0.2155516594648361,0.1650040447711944,0.0025314528029412,8.889149398783047e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87438476235118
4,1.4472088841534572e-05,0.1131530914080235,0.2540612199476787,0.1542392671108245,0.1565549522638321,0.1711586564779281,0.1868235021829605,0.1983740031719207,0.1661511957645416,0.0416435413062572,0.0012507449137046,2.2224980966711883e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7706682892828876
5,2.207248951078079e-05,0.1075475400732469,0.6788059986299939,0.1542358845472335,0.1567527949810028,0.177928164601326,0.1899246424436569,0.1979480534791946,0.1477182209491729,0.0635062083601951,0.0128679284825921,0.0008135848329402,1.6761221743877286e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.7554426568647633
6,3.117358052235722e-05,0.1009315230934194,1.0974926874041555,0.1558477133512497,0.1624676138162613,0.1751016825437545,0.1700002253055572,0.065796360373497,0.0184398125857114,0.0064484346657991,0.0023515375796705,0.0005528454203158,4.664679181587417e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.7367023120153094
7,4.131899517009692e-05,0.0941124241365942,0.1645894717602502,0.167230799794197,0.1809135526418686,0.1962247639894485,0.212689608335495,0.1644064486026764,0.06623025983572,0.0283627286553382,0.0112268989905714,0.0033054919913411,0.0010515410685911,0.0006063109613023,0.0002188102080253,5.231029263086384e-06,0.0,0.0,0.0,0.8034035146060288
8,5.2e-05,0.0877343191830224,0.165784487175563,0.1997318863868713,0.2286154329776764,0.2191073149442672,0.1243184804916381,0.0341021977365016,0.0107458941638469,0.0033269950654357,0.0002549325872678,9.455536797986497e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8238619495597699
9,6.268100482990308e-05,0.0827980463414691,0.0958983658901637,0.2052665203809738,0.2281641364097595,0.2974605560302734,0.2917920351028442,0.1620807945728302,0.0726935118436813,0.0226172991096973,0.0032183465082198,0.0004477875190787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8808087918068285
10,7.282641947764279e-05,0.082467514559511,0.0940946178725137,0.2162180542945861,0.2409571409225464,0.3616051971912384,0.3495022356510162,0.2151519954204559,0.1099044978618621,0.0557908006012439,0.0230601914227008,0.0051950537599623,0.0009018740383908,0.0001230179332196,0.0,0.0,0.0,0.0,0.0,0.8814253240207874
11,8.19275104892192e-05,0.0776330364593701,0.1072870907521555,0.2211786955595016,0.3515767157077789,0.3760499358177185,0.2648742794990539,0.1479584872722625,0.0613951608538627,0.0185037702322006,0.0025585580151528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8804213940757011
12,8.952791115846543e-05,0.0814414751217808,0.1145187427275001,0.2380477488040924,0.3070377111434936,0.303959459066391,0.1882140040397644,0.1229724362492561,0.079460471868515,0.0503378622233867,0.0267979018390178,0.0099180936813354,0.0030530225485563,0.000385271909181,0.0,0.0,0.0,0.0,0.0,0.8813683205936301
13,9.524650565931613e-05,0.0759822074757066,0.0959360185892335,0.2219572961330413,0.2523978054523468,0.2742880284786224,0.3023339509963989,0.3133395314216614,0.2940764129161834,0.2893765866756439,0.2309082299470901,0.1055828928947448,0.0362934991717338,0.0142820104956626,0.0031228153966367,2.191856947320048e-05,0.0,0.0,0.0,0.8771810797992651
14,9.879653978472754e-05,0.0721559599041938,0.1091092590626979,0.2591558992862701,0.3377952575683594,0.3814564645290375,0.2861784100532532,0.1204487010836601,0.0476266928017139,0.01720124296844,0.0064611034467816,0.0026157312095165,0.0003343151474837,0.0,0.0,0.0,0.0,0.0,0.0,0.8807050421645186
15,0.0001,0.0746595139016014,0.11797591760045,0.2256819307804107,0.2322864979505539,0.2452280074357986,0.2612344324588775,0.2769615352153778,0.2954210042953491,0.3147705197334289,0.33529794216156,0.3561747074127197,0.3713527917861938,0.3607579171657562,0.3117777109146118,0.2142002284526825,0.1102649793028831,0.0275539364665746,0.0010183921549469,0.7868161131579033
16,9.998646211312484e-05,0.0688717092076937,0.1355847813639908,0.3224120438098907,0.3453502058982849,0.1771392077207565,0.0886991322040557,0.0494024641811847,0.0289996415376663,0.0176566466689109,0.0097896596416831,0.0020681608002632,4.446853836270748e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.8806740151622307
17,9.994585578350398e-05,0.0699203630346198,0.1209944187689365,0.2936077117919922,0.406071662902832,0.4266502857208252,0.3719958961009979,0.2850033342838287,0.1967607885599136,0.1158642321825027,0.0596825256943702,0.0245962683111429,0.0103124538436532,0.0031322778668254,0.0005239056190475,3.557485570127028e-06,0.0,0.0,0.0,0.8826949200128988
18,9.987820300018115e-05,0.0666792134559431,0.1188347204773139,0.3053514063358307,0.3776101768016815,0.4593347907066345,0.5022066831588745,0.4859310686588287,0.3813680708408355,0.2383060902357101,0.1313051283359527,0.0633776932954788,0.0239944458007812,0.0053243394941091,0.0005363586824387,0.0,0.0,0.0,0.0,0.8861707671160309
19,9.97835403983321e-05,0.0673446966003077,0.1241568274359913,0.3140673041343689,0.3868672847747803,0.4100702106952667,0.3870583474636078,0.3225900828838348,0.243275910615921,0.1713885217905044,0.1021121442317962,0.0432163886725902,0.0082608396187424,0.0008902217377908,2.4309081709361635e-05,0.0,0.0,0.0,0.0,0.8836567499903174
20,9.96619192394256e-05,0.0656767469910226,0.1291509084070899,0.3916898667812347,0.454028844833374,0.4019221663475036,0.3001127541065216,0.2012542784214019,0.1233142465353012,0.0732106044888496,0.0396688058972358,0.020517298951745,0.0089547550305724,0.0031116830650717,0.0004676356329582,1.1858306834255927e-06,0.0,0.0,0.0,0.8816739585560399
21,9.951340538346476e-05,0.0659140308582505,0.0964172692906614,0.2718851864337921,0.3581725060939789,0.4324019849300384,0.4726936519145965,0.4551377594470978,0.4011467695236206,0.324962317943573,0.2406911551952362,0.1623210906982422,0.1022083610296249,0.0564129538834095,0.0216477755457162,0.0054338611662387,0.0003509032248985,0.0,0.0,0.8882049297324229
22,9.933807925332256e-05,0.0643533593000367,0.1274629080472218,0.3314452469348907,0.429653912782669,0.3936702907085418,0.2925014495849609,0.1886116862297058,0.1067415550351142,0.0589749477803707,0.0327418521046638,0.0168216843158006,0.0068406136706471,1.4229821317712776e-05,0.0,0.0,0.0,0.0,0.0,0.881293214535051
23,9.913603579119132e-05,0.0629161125005677,0.1468558275900293,0.4074898958206177,0.4166443049907684,0.3044464886188507,0.1838213205337524,0.1103091910481453,0.0678902491927146,0.0379567518830299,0.0197457298636436,0.0110209546983242,0.0058189365081489,0.0014648590004071,0.0,0.0,0.0,0.0,0.0,0.8812616484261847
24,9.890738440717014e-05,0.0644238732119863,0.1144635759835456,0.3557854890823364,0.4555499255657196,0.4820765256881714,0.4377535879611969,0.3504321575164795,0.2551451027393341,0.1623716652393341,0.0842509940266609,0.0287629943341016,0.0066485600546002,0.0002430482709314,0.0,0.0,0.0,0.0,0.0,0.8840823107923887
25,9.865224892001708e-05,0.0620515655524046,0.1430272753770825,0.4719143807888031,0.4967877566814422,0.473711758852005,0.4182849824428558,0.3424769341945648,0.2619205415248871,0.1806229054927826,0.1070853546261787,0.0563892386853694,0.0277514886111021,0.0121750431135296,0.0048827840946614,0.0019018445163965,0.0004258649423718,0.0,0.0,0.8842688062009741
26,9.83707674900993e-05,0.0626743029254351,0.1233645867378938,0.3764730095863342,0.4730870425701141,0.445495069026947,0.317924290895462,0.1950711756944656,0.1078990697860717,0.0600917600095272,0.0322092622518539,0.0154322078451514,0.0061985626816749,0.0019086421234533,8.00431371317245e-06,0.0,0.0,0.0,0.0,0.8816476700168357
27,9.806309254457676e-05,0.0602304637143316,0.1266165530477236,0.3758986592292785,0.4464892148971557,0.4539924561977386,0.3992772102355957,0.3141697645187378,0.2286484241485595,0.1528929769992828,0.0921249687671661,0.0475928634405136,0.0211479160934686,0.0080069964751601,0.0026016253978013,0.001656484324485,0.0010728491470217,0.0003894244146067,0.0,0.8835029698388313
28,9.772939069486016e-05,0.0589784114628799,0.1884713649753451,0.4288054704666137,0.3720242381095886,0.2940624058246612,0.2227206081151962,0.1597457826137542,0.1022766008973121,0.0643139481544494,0.0379273630678653,0.0237333960831165,0.0138367842882871,0.0062804124318063,0.0008247944060713,9.783036148292013e-06,0.0,0.0,0.0,0.8816088898107296
29,9.736984264638796e-05,0.0565673204990782,0.1334453644133949,0.4614682793617248,0.508534848690033,0.4572634100914001,0.3702382147312164,0.28890261054039,0.2167156338691711,0.1523662656545639,0.0982491001486778,0.054487757384777,0.0183587614446878,0.0032248294446617,0.0002273419086122,0.0,0.0,0.0,0.0,0.8841445634151778
30,9.698464310077126e-05,0.0587193881154291,0.1615146619696465,0.5038784146308899,0.4962687492370605,0.4406962096691131,0.3575694859027862,0.272422581911087,0.1878968626260757,0.1167361810803413,0.0559201575815677,0.0232161004096269,0.0072812354192137,0.0013746444601565,4.031697972095572e-05,0.0,0.0,0.0,0.0,0.882653330777779
31,9.657400065035934e-05,0.0567098645016897,0.0927885590603442,0.3108651041984558,0.3496633768081665,0.38731849193573,0.4269965291023254,0.4670876860618591,0.4993233382701874,0.5149701237678528,0.5135695338249207,0.4882979094982147,0.4204747378826141,0.3007583320140838,0.1799094974994659,0.097321905195713,0.0520388893783092,0.0245703272521495,0.008139562793076,0.8923038208895003
32,9.613813766528325e-05,0.0574094046253797,0.0933629453310646,0.3207091093063354,0.3878040611743927,0.4424836039543152,0.4777026176452636,0.4936235845088959,0.4865249395370483,0.459162563085556,0.4124469757080078,0.3393524587154388,0.2401637732982635,0.1352404356002807,0.0580703988671302,0.0178190004080533,0.0056055467575788,0.0016512518050149,0.0005901682889088,0.8919260632352155
33,9.567729017303852e-05,0.0562559959817995,0.1243954532533063,0.3670729398727417,0.4288832545280456,0.4544900357723236,0.4497283399105072,0.4059086143970489,0.3187658488750458,0.2140072882175445,0.123902641236782,0.0561217404901981,0.0164446663111448,0.0045104422606527,0.0010234951041638,1.6849799067131244e-05,0.0,0.0,0.0,0.8843024365205551
