epoch,lr,loss_train,loss_val,fbeta_0.20,fbeta_0.25,fbeta_0.30,fbeta_0.35,fbeta_0.40,fbeta_0.45,fbeta_0.50,fbeta_0.55,fbeta_0.60,fbeta_0.65,fbeta_0.70,fbeta_0.75,fbeta_0.80,fbeta_0.85,fbeta_0.90,fbeta_0.95
11,0.0001,0.6637701483873221,0.636000007390976,0.2800545394420624,0.2805444598197937,0.2810922265052795,0.2817095220088959,0.2823840081691742,0.2829248309135437,0.2832676768302917,0.2835314571857452,0.2837488353252411,0.2840108573436737,0.2842844724655151,0.2845752537250519,0.2848924398422241,0.2852796912193298,0.2858295738697052,0.2890329360961914
12,0.0001,0.647538593182197,0.8050647079944611,0.2824996411800384,0.2806247472763061,0.2785986661911011,0.276144802570343,0.2732169926166534,0.2705143094062805,0.2689363360404968,0.2678728699684143,0.2669561803340912,0.2660063803195953,0.2649705111980438,0.2637809514999389,0.2624029219150543,0.2605565190315246,0.2567705810070038,0.2434680163860321
13,0.0001,0.649960302389585,0.6511403471231461,0.2515478730201721,0.251702070236206,0.2518465518951416,0.2519749104976654,0.252075046300888,0.2521610856056213,0.2522419691085815,0.2523152530193329,0.2523854076862335,0.2524472177028656,0.2525294423103332,0.2526254653930664,0.2527342736721039,0.2529040575027466,0.2532327473163605,0.2543356120586395
14,0.0001,0.6312731403570909,0.6180133521556854,0.3018034994602203,0.3023062348365783,0.3027592599391937,0.3031873106956482,0.3035749793052673,0.3038954138755798,0.304115891456604,0.3042813241481781,0.3044367134571075,0.3045783042907715,0.3047217726707458,0.3048880696296692,0.3050968945026397,0.3053116202354431,0.3056806325912475,0.3068920969963074
15,0.0001,0.6409241823049692,0.8012969940900803,0.2848000824451446,0.2836475074291229,0.2825847864151001,0.2814444303512573,0.2803704142570495,0.2794719338417053,0.2787579596042633,0.278150349855423,0.2775404751300812,0.2769973874092102,0.2763587832450866,0.2756229639053345,0.2748116850852966,0.2737205028533935,0.2719648480415344,0.2668458223342895
16,0.0001,0.6262869174663838,0.6546293993790945,0.2496402710676193,0.249801903963089,0.2499762028455734,0.2501415908336639,0.2503144443035126,0.250474601984024,0.2506110966205597,0.2507363855838775,0.250862568616867,0.2509781718254089,0.2511127889156341,0.2512593269348144,0.2514421045780182,0.2516959011554718,0.2520737051963806,0.2529898285865783
17,0.0001,0.628834579541133,0.6856133391459783,0.3165037035942077,0.3172129988670349,0.3178973495960235,0.3185250461101532,0.3191016018390655,0.3196155428886413,0.3200462460517883,0.3204225301742553,0.3208057880401611,0.3211670219898224,0.3215474784374237,0.321958988904953,0.3224219381809234,0.3230425119400024,0.323934257030487,0.325558990240097
18,0.0001,0.6325269662416898,0.6243561158577601,0.3198180794715881,0.3202094137668609,0.3205794095993042,0.3209204077720642,0.321254163980484,0.3215256333351135,0.3217777907848358,0.3220171630382538,0.3222503960132599,0.3224775791168213,0.3227065205574035,0.3229676187038421,0.3232875764369964,0.323690265417099,0.32427978515625,0.3256385624408722
19,0.0001,0.6298005498372592,0.65411243836085,0.2476241439580917,0.2477119863033294,0.247794434428215,0.2478714436292648,0.2479380071163177,0.2480001300573349,0.2480541169643402,0.248105764389038,0.2481600046157837,0.2482144236564636,0.2482737600803375,0.2483408898115158,0.2484159916639328,0.2485124766826629,0.2486640363931656,0.2489654123783111
20,0.0001,0.6382142461263216,0.6466710716485977,0.2567460834980011,0.2568212151527405,0.256887286901474,0.2569437325000763,0.2569863200187683,0.2570330798625946,0.2570710182189941,0.2571167647838592,0.257170170545578,0.257223516702652,0.2572808563709259,0.2573509216308594,0.2574397921562195,0.257557213306427,0.2577452063560486,0.2581029236316681
21,0.0001,0.6276694976366484,0.6536231537659963,0.2527114152908325,0.2527609765529632,0.2528093159198761,0.2528480887413025,0.252888023853302,0.2529206573963165,0.2529550194740295,0.2529833316802978,0.2530065476894378,0.2530401647090912,0.2530746459960937,0.2531102001667022,0.2531615197658539,0.253225564956665,0.2533157169818878,0.2535261511802673
22,0.0001,0.621265630538647,0.6650731066862742,0.239395335316658,0.2394303232431411,0.2394614964723587,0.2394882142543792,0.239513486623764,0.239536628127098,0.2395579218864441,0.239579439163208,0.239602044224739,0.2396223247051239,0.2396481782197952,0.2396762073040008,0.2397123724222183,0.2397589087486267,0.2398308217525482,0.2399812340736389
23,0.0001,0.5999510425787705,0.6141479909420013,0.3131925165653229,0.3135970830917358,0.3139567971229553,0.3142867684364319,0.3145686388015747,0.314821720123291,0.3150676190853119,0.3153013288974762,0.315530002117157,0.3157597482204437,0.3160044252872467,0.316269963979721,0.3165761530399322,0.3169396519660949,0.3175015449523926,0.3185640871524811
24,0.0001,0.5990585492207454,0.6315040638049444,0.2914555668830871,0.2917865514755249,0.2920907139778137,0.2923597395420074,0.2926154732704162,0.2928474843502044,0.2930682897567749,0.2932793796062469,0.293493241071701,0.2937138676643371,0.293962687253952,0.294232040643692,0.2945812046527862,0.2950260639190674,0.2957067787647247,0.2973073422908783
25,0.0001,0.6036947800562932,0.6556171526511511,0.2498907446861267,0.2499636560678482,0.2500417232513428,0.2501077950000763,0.2501704692840576,0.2502304911613464,0.250286340713501,0.2503435015678406,0.2503992021083832,0.2504549026489258,0.250517725944519,0.2505916953086853,0.2506760656833648,0.2507987320423126,0.2509912252426147,0.2514000535011291
26,0.0001,0.5872245485966022,0.6869224359591802,0.2496935725212097,0.2497101128101349,0.2497370839118957,0.249758243560791,0.2497816681861877,0.2497884929180145,0.2498025894165039,0.2498130202293396,0.249810978770256,0.2498210370540619,0.2498294562101364,0.2498337626457214,0.2498426586389541,0.2498635351657867,0.2499164193868637,0.2500192821025848
27,0.0001,0.6110953358503488,0.6641089171171188,0.2439142316579818,0.2439556568861007,0.2439869493246078,0.2440163791179657,0.2440414130687713,0.2440715134143829,0.244097426533699,0.2441203892230987,0.2441425025463104,0.2441663295030594,0.2441894859075546,0.2442148625850677,0.2442461550235748,0.2442799508571624,0.2443239241838455,0.2443614900112152
28,0.0001,0.6043137532014113,0.6458939909934998,0.2596544921398163,0.2597521543502807,0.2598395049571991,0.2599169015884399,0.259988933801651,0.2600512504577636,0.2601132690906524,0.2601670622825622,0.2602239847183227,0.2602845728397369,0.2603481709957123,0.2604141235351562,0.2604988813400268,0.2605981528759002,0.2607462704181671,0.2610394358634949
29,0.0001,0.609140930725978,0.6482434123754501,0.2562546730041504,0.2563377618789673,0.2564129531383514,0.2564781904220581,0.2565397620201111,0.2566020488739013,0.2566543519496918,0.2567103207111358,0.2567650377750397,0.2568182647228241,0.2568725049495697,0.2569393515586853,0.2570112645626068,0.2571037709712982,0.2572441101074219,0.2575514614582062
30,0.0001,0.565146123445951,0.6402734965085983,0.2641963064670563,0.2643120884895324,0.2644020318984985,0.2644943296909332,0.264570951461792,0.2646510899066925,0.2647227644920349,0.2647950649261474,0.2648687362670898,0.2649439871311188,0.2650279402732849,0.2651229798793793,0.2652355432510376,0.2653795778751373,0.2655943632125854,0.2660112679004669
31,0.0001,0.6002900196955754,0.649371787905693,0.2546025812625885,0.2546822726726532,0.2547503709793091,0.2548059821128845,0.2548609972000122,0.2549124956130981,0.2549621760845184,0.2550144493579864,0.2550648748874664,0.2551166415214538,0.2551771104335785,0.2552462816238403,0.2553207576274872,0.2554183304309845,0.2555733323097229,0.2558590471744537
32,0.0001,0.5959465421163119,0.6959522614876429,0.3356276750564575,0.3355250954627991,0.3354195058345794,0.3353697955608368,0.3352799117565155,0.3352149426937103,0.3351504802703857,0.3350892961025238,0.3350415825843811,0.3349863886833191,0.3349470496177673,0.3348951041698456,0.3348337411880493,0.3347353935241699,0.3345869779586792,0.3343901634216308
33,0.0001,0.5970539533174954,0.7271943787733713,0.3805099725723266,0.3802902400493622,0.3801063001155853,0.3799243569374084,0.3797613978385925,0.3796467185020447,0.3794857561588287,0.3793455064296722,0.379214346408844,0.3790462017059326,0.3788679838180542,0.378659576177597,0.3784303963184356,0.3780998587608337,0.3776521980762481,0.376766949892044
34,0.0001,0.5855633084590618,0.6283572465181351,0.2812081575393677,0.2813203036785126,0.2814152836799621,0.2814987003803253,0.2815740406513214,0.2816469967365265,0.2817200124263763,0.2817889153957367,0.2818586230278015,0.2819327116012573,0.2820219993591308,0.2821095883846283,0.282221645116806,0.2823612689971924,0.2825629711151123,0.282972127199173
35,0.0001,0.5884450738246624,0.6532610456148783,0.2493726462125778,0.2494115978479385,0.2494463771581649,0.2494810223579406,0.2495103925466537,0.2495381534099578,0.249562606215477,0.2495873868465423,0.2496132850646972,0.2496439218521118,0.249676376581192,0.2497132122516632,0.2497541010379791,0.2498081028461456,0.2498889416456222,0.2500330805778503
36,0.0001,0.5652313489180345,0.6576667378346125,0.2448118925094604,0.2448251098394394,0.2448401749134063,0.244855910539627,0.2448678463697433,0.244880124926567,0.2448952347040176,0.2449095696210861,0.2449215799570083,0.2449354976415634,0.2449534684419632,0.2449740171432495,0.2450020611286163,0.2450400292873382,0.245092511177063,0.2451982200145721
37,0.0001,0.5851409847919757,0.66692486902078,0.2893700003623962,0.2894399464130401,0.2895147502422333,0.2895672023296356,0.2896197438240051,0.2896521687507629,0.2896908223628998,0.2897342145442962,0.2897792458534241,0.2898256182670593,0.2898877263069153,0.2899374961853027,0.2899967133998871,0.2900485098361969,0.2901456952095032,0.2902801036834717
38,0.0001,0.570069499199207,0.6343862613042196,0.3295353353023529,0.3296351432800293,0.3297225832939148,0.3298087418079376,0.329898476600647,0.329978883266449,0.3300579488277435,0.3301371037960052,0.3302125036716461,0.3302882015705108,0.3303575217723846,0.3304439783096313,0.3305445313453674,0.3306712508201599,0.3308590948581695,0.3312581181526184
39,0.0001,0.5664816113618704,0.6336974054574966,0.277961790561676,0.2780244350433349,0.2780810296535492,0.2781317830085754,0.2781729698181152,0.2782161831855774,0.2782562673091888,0.2782943248748779,0.2783405780792236,0.2783729434013366,0.2784224450588226,0.2784739434719085,0.2785334885120392,0.2786197662353515,0.2787553668022156,0.2790016531944275
40,0.0001,0.5740383762579698,0.6631735960642496,0.2981507480144501,0.2982556521892547,0.2983398139476776,0.2984249293804168,0.2984999716281891,0.2985579073429107,0.2986209988594055,0.2986811399459839,0.2987324297428131,0.2987876832485199,0.2988658249378204,0.2989437282085418,0.2990363836288452,0.2991703450679779,0.299357146024704,0.2996774315834045
41,0.0001,0.5725551055027889,0.6613210240999857,0.3471502363681793,0.347292810678482,0.3473990857601166,0.3474951088428497,0.3475696444511413,0.3476587235927582,0.3477536141872406,0.3478413224220276,0.3479179441928863,0.3480191230773926,0.3481106460094452,0.3482270836830139,0.3483535349369049,0.3485299348831177,0.3487571775913238,0.3492289781570434
42,0.0001,0.5761953142973093,0.6718965719143549,0.4049079418182373,0.4050193727016449,0.4051206707954407,0.405191421508789,0.405242770910263,0.4053054749965668,0.405369222164154,0.4054298400878906,0.4054908454418182,0.4055547416210174,0.4056070744991302,0.4056758284568786,0.4057543277740478,0.4058555364608764,0.405998945236206,0.4062505960464477
43,0.0001,0.5746496365620539,0.6207715570926666,0.3387597799301147,0.3388879299163818,0.339013934135437,0.3391200006008148,0.3392211198806762,0.3393157422542572,0.3394128978252411,0.3395014703273773,0.339603453874588,0.339703768491745,0.3398145139217376,0.3399282693862915,0.3400680720806122,0.3402536809444427,0.3404959142208099,0.34095299243927
44,0.0001,0.5748109854184664,0.6579041282335917,0.2447558939456939,0.2447748035192489,0.2447883039712906,0.2447983473539352,0.2448081076145172,0.2448180913925171,0.2448280453681945,0.2448402196168899,0.2448534220457077,0.2448681145906448,0.2448824197053909,0.2449002414941787,0.2449177056550979,0.2449334263801574,0.2449584603309631,0.244997352361679
45,0.0001,0.5651068880007817,0.6006733576456705,0.4003504514694214,0.4004911780357361,0.4006025791168213,0.4007139205932617,0.4008160829544067,0.4009174108505249,0.4010134637355804,0.4010883867740631,0.4011852443218231,0.4012863337993622,0.4013867676258087,0.4014989733695984,0.4016256332397461,0.4017777144908905,0.4019898772239685,0.4023472368717193
46,0.0001,0.5640423673849839,0.6267726918061575,0.3584024012088775,0.3585245609283447,0.3586319386959076,0.3587229549884796,0.3588102459907532,0.3588938117027282,0.3589821457862854,0.3590683341026306,0.3591629862785339,0.3592613637447357,0.3593561351299286,0.3594734072685241,0.3596061766147613,0.3597857058048248,0.3600299954414367,0.36052405834198
47,0.0001,0.5818290847998399,0.6653665949900945,0.2385698109865188,0.2385900765657425,0.2386076301336288,0.2386224716901779,0.238635629415512,0.2386503517627716,0.2386650741100311,0.2386785596609115,0.2386936545372009,0.2387092560529709,0.2387261390686035,0.2387445420026779,0.2387667894363403,0.2387950718402862,0.2388343214988708,0.2389042824506759
48,0.0001,0.5605219951042762,0.6240177402893702,0.3524637818336487,0.3527484536170959,0.3529936969280243,0.3532273173332214,0.3534512519836426,0.3536545038223266,0.3538570702075958,0.3540639281272888,0.3542711138725281,0.3544963300228119,0.3547244668006897,0.3549759984016418,0.3552796840667724,0.3556433022022247,0.3561733365058899,0.3571392595767975
49,0.0001,0.5588900749499981,0.6319221556186676,0.2760799825191498,0.2761636674404144,0.2762409150600433,0.2763034999370575,0.2763700485229492,0.2764296531677246,0.2764914333820343,0.2765489816665649,0.2766166627407074,0.2766800224781036,0.2767456471920013,0.2768278419971466,0.2769179344177246,0.2770368754863739,0.2772071063518524,0.2774945199489593
50,0.0001,0.554549607863793,0.6501183857520422,0.3170568346977234,0.3171082139015198,0.3171703517436981,0.3172132074832916,0.3172488808631897,0.3172926306724548,0.3173388540744781,0.3173757493495941,0.3174223303794861,0.3174731433391571,0.3175175189971924,0.3175828754901886,0.3176500499248504,0.317717581987381,0.3178199529647827,0.3179880976676941
51,0.0001,0.5425017219323378,0.7493395010630289,0.3785794675350189,0.3785319626331329,0.3784973323345184,0.3784599006175995,0.3784160614013672,0.3783865869045257,0.3783548176288605,0.3783308267593384,0.3783006370067596,0.3782713115215301,0.378220796585083,0.3781911134719848,0.3781464099884033,0.3780661523342132,0.3780091106891632,0.3778737187385559
52,0.0001,0.5617482047814589,0.6479696482419968,0.34841188788414,0.3485033214092254,0.3485971987247467,0.3486779332160949,0.3487606942653656,0.348823070526123,0.3488862812519073,0.3489559590816498,0.3490302264690399,0.349088191986084,0.3491758406162262,0.3492569625377655,0.349358469247818,0.3494767844676971,0.3496457636356354,0.3499013781547546
53,0.0001,0.5568503526540903,0.6410704751809438,0.2884916663169861,0.2885834574699402,0.2886623740196228,0.2887322902679443,0.288797378540039,0.2888654470443725,0.2889333367347717,0.289006769657135,0.2890770733356476,0.2891497910022735,0.2892332971096039,0.2893254458904266,0.2894269824028015,0.2895666062831878,0.2897689938545227,0.2901199758052826
54,0.0001,0.5635503723071171,0.6542755464712778,0.2479759156703949,0.24801966547966,0.2480572909116745,0.2480911761522293,0.2481240481138229,0.2481555938720703,0.2481838762760162,0.2482112050056457,0.2482437342405319,0.2482791990041732,0.2483135908842086,0.2483528703451156,0.2483992576599121,0.2484617531299591,0.2485436648130417,0.2486890107393264
55,0.0001,0.5580604975040142,0.6662702510754267,0.2384807020425796,0.2385689318180084,0.2386339753866195,0.2386883348226547,0.2387333065271377,0.2387730032205581,0.2388102710247039,0.2388437688350677,0.2388756275177002,0.2389078587293625,0.2389401346445083,0.2389757484197616,0.2390191107988357,0.2390722930431366,0.2391436696052551,0.2392666786909103
56,0.0001,0.5427435453121479,0.7171745200951894,0.3803916573524475,0.380376398563385,0.3803398907184601,0.3803218007087707,0.38028085231781,0.380278617143631,0.3802454471588135,0.3802286088466644,0.3801884353160858,0.3801650404930115,0.3801524341106415,0.3800924122333526,0.3800073266029358,0.3799549639225006,0.3798560202121734,0.3795998394489288
57,0.0001,0.540039981328524,0.8150220712025961,0.2836405634880066,0.2835415005683899,0.2834726274013519,0.283408522605896,0.2833679616451263,0.2833119928836822,0.283250629901886,0.283192366361618,0.283144474029541,0.2830615639686584,0.2829704284667969,0.2828864455223083,0.282768964767456,0.2826436161994934,0.2824614644050598,0.2820670008659363
58,0.0001,0.5466482859391433,0.6618797878424326,0.2417040765285492,0.2417253255844116,0.2417447119951248,0.241763025522232,0.24177947640419,0.2417965084314346,0.241814449429512,0.2418321371078491,0.2418506443500518,0.2418701946735382,0.2418925762176513,0.2419160306453704,0.2419449537992477,0.2419831603765487,0.2420359700918197,0.2421355992555618
59,0.0001,0.5446929353934068,0.6686575611432394,0.3594934046268463,0.359524667263031,0.3595443964004516,0.3595410883426666,0.3595530688762665,0.3595437407493591,0.3595543503761291,0.3595700263977051,0.3595620095729828,0.3595556616783142,0.3595478534698486,0.3595595955848694,0.3595656156539917,0.35956010222435,0.3595574796199798,0.3595915138721466
60,0.0001,0.5543770175713759,0.6727588574091593,0.2886768281459808,0.2887049913406372,0.2887280583381653,0.2887502908706665,0.288771241903305,0.2887987494468689,0.2888219952583313,0.2888492345809936,0.2888826131820678,0.2889114320278168,0.2889354526996612,0.2889718413352966,0.2890284061431885,0.2890793681144714,0.2891616821289062,0.2892832458019256
61,0.0001,0.539936415048746,0.6493615955114365,0.261688768863678,0.2617342472076416,0.2617752850055694,0.2618150115013122,0.261850506067276,0.2618884146213531,0.2619248628616333,0.2619594931602478,0.2619930207729339,0.2620339691638946,0.2620778977870941,0.2621288895606994,0.2621838748455047,0.2622548937797546,0.2623563110828399,0.2625456154346466
62,0.0001,0.544211039176354,0.6257839351892471,0.2804080843925476,0.2805117666721344,0.2806013226509094,0.2806773781776428,0.2807563245296478,0.2808300256729126,0.2809045314788818,0.2809876799583435,0.2810686528682709,0.2811514735221863,0.2812430262565613,0.2813438475131988,0.2814599275588989,0.2816110849380493,0.2818219661712646,0.2822111845016479
63,0.0001,0.545737233528724,0.8379853169123331,0.2937025427818298,0.2935054302215576,0.2933413088321686,0.2931747138500213,0.2930264472961426,0.2928776443004608,0.2927241027355194,0.2925672829151153,0.2924126088619232,0.2922626137733459,0.2921087145805359,0.2919156849384308,0.2916681170463562,0.2913554012775421,0.290957897901535,0.2902486622333526
64,0.0001,0.5307579471514775,0.644905631740888,0.3857399523258209,0.3857911825180053,0.3858222365379333,0.385860800743103,0.3858950436115265,0.3859214186668396,0.3859529793262481,0.3859812915325165,0.3860136270523071,0.3860313892364502,0.3860686421394348,0.3861048519611358,0.3861448168754577,0.3862043917179107,0.3862835764884949,0.3863763809204101
65,0.0001,0.5352962237138015,0.6427215735117594,0.29924476146698,0.2993001937866211,0.2993530631065368,0.2994000613689422,0.2994413077831268,0.2994823455810547,0.2995246350765228,0.2995704710483551,0.2996096312999725,0.299656331539154,0.2997112572193146,0.2997752130031585,0.2998471856117248,0.2999404668807983,0.3000589609146118,0.3002625405788421
66,0.0001,0.5398512253394494,0.6532411227623621,0.3716683983802795,0.3716878890991211,0.3716976940631866,0.3717072308063507,0.3717300593852997,0.3717387318611145,0.3717544972896576,0.3717803955078125,0.3717916905879974,0.3718101680278778,0.3718331158161163,0.3718582689762115,0.3719022870063782,0.3719530701637268,0.3720380961894989,0.3722299933433532
67,0.0001,0.5375316528173594,0.6491896460453669,0.2564906179904938,0.2565220594406128,0.2565518319606781,0.2565817534923553,0.2566080689430237,0.2566335797309875,0.2566604018211365,0.2566868662834167,0.2567122280597687,0.2567376494407654,0.256770521402359,0.2568078339099884,0.2568502724170685,0.2569051682949066,0.2569872140884399,0.2571462988853454
68,0.0001,0.5245673766502967,0.6580870201190313,0.2795279324054718,0.2795755267143249,0.2796178162097931,0.2796496748924255,0.2796786427497864,0.2797108888626098,0.2797452211380005,0.2797794342041015,0.2798167467117309,0.279860645532608,0.279904842376709,0.2799569964408874,0.2800033688545227,0.2800705432891845,0.2801730036735534,0.2803370058536529
69,0.0001,0.5269707707258371,0.6588061451911926,0.2483127862215042,0.2483264654874801,0.2483396828174591,0.2483488321304321,0.2483603805303573,0.2483704537153244,0.2483804523944854,0.248389333486557,0.2483989298343658,0.2484071403741836,0.2484163641929626,0.2484312653541565,0.248446986079216,0.248463749885559,0.2484931349754333,0.2485544383525848
70,0.0001,0.524726651265071,0.5882069071133932,0.3142459392547607,0.3143315017223358,0.3144069314002991,0.3144750297069549,0.3145363628864288,0.314595878124237,0.3146548569202423,0.3147184252738952,0.3147799372673034,0.3148487210273742,0.3149270713329315,0.3150123059749603,0.3151206374168396,0.3152610659599304,0.3154470026493072,0.3158142268657684
71,0.0001,0.5365388448421772,0.6912270188331604,0.3738046884536743,0.3738254010677337,0.3738390505313873,0.3738616704940796,0.3738615214824676,0.3738720417022705,0.3738729953765869,0.373879611492157,0.373868316411972,0.3738760948181152,0.3738842308521271,0.3738970160484314,0.3738962113857269,0.373893678188324,0.3738973438739776,0.373894989490509
72,0.0001,0.5266590815324049,0.6190226823091507,0.3715904653072357,0.3716786801815033,0.3717492222785949,0.3718120157718658,0.371869683265686,0.3719421029090881,0.3720051348209381,0.3720700144767761,0.3721314370632171,0.3722041845321655,0.3722829222679138,0.3723691999912262,0.3724745512008667,0.3726127445697784,0.3727933466434479,0.3731110990047455
73,0.0001,0.5244121854121868,0.6391202161709467,0.2855192720890045,0.2855748534202575,0.2856294214725494,0.2856803834438324,0.285722553730011,0.2857763469219208,0.2858227491378784,0.2858683466911316,0.2859222292900085,0.2859743237495422,0.2860355079174042,0.2861032485961914,0.2861870229244232,0.2862898707389831,0.2864247560501098,0.2866751551628113
74,0.0001,0.5252839519427372,0.5940662870804468,0.3049921691417694,0.3050824105739593,0.3051548898220062,0.3052279651165008,0.3052968382835388,0.3053581416606903,0.3054200410842895,0.3054860830307007,0.3055539429187774,0.3056252598762512,0.3057037889957428,0.3057971894741058,0.3059102892875671,0.3060509860515594,0.3062465488910675,0.306628406047821
75,0.0001,0.5367423286804787,0.6224374870459238,0.2854809761047363,0.2855337858200073,0.28557950258255,0.2856225371360779,0.2856614887714386,0.285703033208847,0.2857398688793182,0.285783052444458,0.2858286201953888,0.2858774960041046,0.28592050075531,0.2859766781330108,0.2860467135906219,0.2861297726631164,0.286262571811676,0.2864805459976196
76,0.0001,0.535524097772745,0.6583084017038345,0.2496432363986969,0.249669000506401,0.2496920526027679,0.2497161775827407,0.2497381269931793,0.2497579902410507,0.2497803568840026,0.2498020529747009,0.2498217076063156,0.2498452514410019,0.2498714029788971,0.2499017715454101,0.2499356865882873,0.249985784292221,0.2500490248203277,0.2501537799835205
77,0.0001,0.5110397962423471,0.7866677890221278,0.3665196299552917,0.366367906332016,0.3662255406379699,0.3660687506198883,0.3659425675868988,0.3658038973808288,0.3656431138515472,0.3654958605766296,0.3653305768966675,0.3651698529720306,0.3650062978267669,0.3648152649402618,0.3646089136600494,0.3643277585506439,0.3639449179172516,0.3632424771785736
78,0.0001,0.5281192917090196,0.7681060632069906,0.3763865530490875,0.3762703239917755,0.3761598169803619,0.3760572075843811,0.3759660124778747,0.3758771121501922,0.3757879137992859,0.3756916522979736,0.375619113445282,0.3755030333995819,0.3754050135612488,0.3752735555171966,0.3750998079776764,0.3748757541179657,0.3746255934238434,0.3741646707057953
79,0.0001,0.5221701429440425,0.6765575706958771,0.3197766244411468,0.3197598159313202,0.3197484016418457,0.3197287917137146,0.3197078108787536,0.3196969926357269,0.319694310426712,0.3196776509284973,0.3196629583835602,0.3196525573730469,0.3196554183959961,0.319644421339035,0.3196286857128143,0.3196120858192444,0.319579541683197,0.3195374011993408
80,0.0001,0.513758726303394,0.6302806039651235,0.322470486164093,0.3225026726722717,0.3225325047969818,0.3225655853748321,0.3225950598716736,0.3226250112056732,0.3226498365402221,0.322676807641983,0.3226977586746216,0.3227286636829376,0.3227627575397491,0.3228055536746979,0.3228437602519989,0.3229132890701294,0.323002815246582,0.3231698274612427
81,0.0001,0.5084019670119653,0.6456875254710516,0.2642599642276764,0.2642980217933655,0.2643296122550964,0.2643584012985229,0.2643876075744629,0.2644104361534118,0.2644388675689697,0.2644663453102112,0.2644935548305511,0.2645242512226105,0.2645560204982757,0.2645884454250335,0.26463183760643,0.2646877467632293,0.2647697329521179,0.2649102210998535
