step,loss,accuracy,precision,f0point5,val_loss,val_accuracy,val_precision,val_f0point5
3968,1.519371522590518,0.6918475879356265,0.263357303745579,0.29014313383959234,1.5419605821371078,0.6292258435860276,0.15063138026744127,0.1680208124453202
4096,1.522898307070136,0.680091273970902,0.2574468622915447,0.2854519938118756,1.5391718856990337,0.6136454083025455,0.14342541072983295,0.16100038937292993
4224,1.5018463907763362,0.6701096668839455,0.23784097179304808,0.26578457676805556,1.5273333191871643,0.5986056234687567,0.14276091929059476,0.16181979910470545
4352,1.4978222791105509,0.68304997170344,0.2565259234397672,0.28610239911358804,1.521194726228714,0.6114728702232242,0.14347873127553612,0.1620618598535657
4480,1.4849094217643142,0.6889193127863109,0.24433353426866233,0.271738430543337,1.548637107014656,0.6156734507530928,0.15131235437002033,0.16942621406633407
4608,1.50407494045794,0.6943525746464729,0.272369145299308,0.3015800161520019,1.5620857924222946,0.6415186338126659,0.14370870788116008,0.15781386813614517
4736,1.5164739461615682,0.6850887169130147,0.27055114548420534,0.3001434798934497,1.538455681875348,0.6190168177708983,0.14791328890714794,0.1658634808845818
4864,1.4517316883429885,0.6976494700647891,0.2582636015722528,0.2890410633990541,1.5466093569993973,0.5995722729712725,0.1464409864274785,0.1652158616343513
4992,1.4901594938710332,0.6949010598473251,0.2683553278329782,0.29829212895128876,1.579612446948886,0.6169710354879498,0.16291823459323496,0.18139088235329837
5120,1.4875135831534863,0.6776222907938063,0.2463465573382564,0.275347956630867,1.5702931769192219,0.5998090533539653,0.14199455094058067,0.15917273669037968
5248,1.5067386450245976,0.6882566739805043,0.2770590971922502,0.307557845604606,1.5449198968708515,0.6090044043958187,0.14737094566226006,0.1657439115224406
5376,1.4872085312381387,0.6804931913502514,0.26522512530209497,0.2965935635147616,1.5623182393610477,0.6186782428994775,0.1530495265033096,0.17076159734278917
5504,1.5361632537096739,0.6639071232639253,0.2637622519978322,0.29400450363755226,1.5353064592927694,0.5767827350646257,0.14666908129584044,0.16737421858124435
5632,1.5497547825798392,0.6506800325587392,0.27758626569993794,0.3106180328759365,1.5509481597691774,0.5954857207834721,0.15470172022469342,0.1748496739892289
5760,1.5159096214920282,0.6452835747040808,0.26355936599429697,0.2973667132901028,1.5432879496365786,0.5719665521755815,0.14093296113424003,0.16065215575508773
5888,1.4980790624395013,0.665698881726712,0.2694616229273379,0.30251315236091614,1.5811385493725538,0.5833311378955841,0.15629091439768672,0.17625463800504804
6016,1.4915679516270757,0.6622374569997191,0.260130304726772,0.2928926449967548,1.5684017576277256,0.574996730312705,0.15501373005099595,0.17602751147933304
6144,1.4965750966221094,0.670028489548713,0.26681193918921053,0.2988709088531323,1.556726612150669,0.6021802946925163,0.15002195117995143,0.16904884215909988
6272,1.5136993825435638,0.6567263705655932,0.26945599651662633,0.30301687377505004,1.540228335186839,0.5619906289502978,0.14606999431271106,0.16728959151078016
6400,1.4488170435652137,0.6634763274341822,0.25107829249463975,0.2847436634474434,1.5492201838642359,0.5703608738258481,0.14518500363919884,0.16545063885860145
6528,1.5502260830253363,0.6525045414455235,0.27923981414642185,0.31209313101135194,1.5935825537890196,0.5391483176499605,0.16442336258478463,0.18806259473785758
6656,1.503325098194182,0.6382101415656507,0.2508303638314828,0.2836814825423062,1.5828929394483566,0.5696017276495695,0.1592886714497581,0.18058575107716024
6784,1.4980771224945784,0.6571693569421768,0.26818786282092333,0.30184629635186866,1.5567656829953194,0.5899055860936642,0.15214279701467603,0.17222467064857483
6912,1.4694365644827485,0.6692891628481448,0.2621275847777724,0.2951332275988534,1.582306468859315,0.5856417138129473,0.1588237724499777,0.17914693942293525
7040,1.5110551752150059,0.6558867394924164,0.26563503831857815,0.29852154961554334,1.5328908171504736,0.6067235385999084,0.14856831333599985,0.16812182730063796
7168,1.489024388603866,0.6551035707816482,0.2511330912238918,0.2827537047560327,1.5908642690628767,0.5866038873791695,0.15812584676314145,0.17822433356195688
7296,1.5256281178444624,0.6526570022106171,0.27437501261010766,0.30784359347308055,1.5693489238619804,0.6071337321773171,0.15452767407987267,0.17338762211147696
7424,1.5072683626785874,0.6605331227183342,0.27671655657468364,0.31063528649974614,1.5309620015323162,0.5782028250396252,0.13545406376942992,0.15477448177989572
7552,1.4427312267944217,0.6601860607042909,0.24426961032440886,0.2772484365850687,1.4976124372333288,0.616151406429708,0.13231205847114325,0.1501102299662307
7680,1.453894730657339,0.6831159456633031,0.2570776462671347,0.28857847390463576,1.5873251631855965,0.6010488737374544,0.15302835148759186,0.17135549103841186
7808,1.508462238125503,0.659490630030632,0.2623903921339661,0.2942810762906447,1.5927927773445845,0.5437875427305698,0.1526001652237028,0.17428040073718876
7936,1.4998413985595107,0.6652298388071358,0.2778453074861318,0.31198425428010523,1.549066286534071,0.5875518657267094,0.15084560588002205,0.17137049580924213
8064,1.4941603960469365,0.6665016845799983,0.28239087702240795,0.317199794575572,1.5808783769607544,0.5889527918770909,0.15953386889304966,0.17995669005904347
8192,1.4756020493805408,0.662167111877352,0.2640699567273259,0.2980399625375867,1.5365369580686092,0.5694099199026823,0.14045732445083559,0.16087316919583827
8320,1.4732853649184108,0.662550515960902,0.2622307292185724,0.2960658245719969,1.5904194079339504,0.5855134818702936,0.15348503878340125,0.17306441767141223
8448,1.4653216199949384,0.6627407348714769,0.25909931625938043,0.29260603012517095,1.5779658034443855,0.6276423325762153,0.15190938021987677,0.1685877152485773
8576,1.485454580746591,0.672811764292419,0.27496906608575955,0.3082621769281104,1.5181752610951662,0.6237448984757066,0.142359460121952,0.16040043788962066
8704,1.4978907611221075,0.664338740054518,0.2738348066341132,0.30753367114812136,1.5538740567862988,0.5842733457684517,0.14947381254751235,0.16986327909398824
8832,1.5009727263823152,0.6540940194390714,0.2784070624038577,0.31380622659344226,1.5660048853605986,0.5518507556989789,0.14843741012737155,0.16995120351202786
8960,1.4580321330577135,0.6614969242364168,0.26005016115959734,0.2942653213394806,1.5967255011200905,0.552163003012538,0.16211878007743508,0.18498898670077324
9088,1.5131966089829803,0.6535482979379594,0.28002894611563534,0.31518720742315054,1.583669699728489,0.5385820670053363,0.15293949819169939,0.17546712467446923
9216,1.5105013074353337,0.6571868876926601,0.2871932409470901,0.32294666150119156,1.5901492182165384,0.5877716233953834,0.1532870577648282,0.1725924271158874
9344,1.5005470626056194,0.644782236777246,0.27212436555419117,0.30745024571660906,1.5639830492436886,0.5980422040447593,0.14916650974191725,0.16848129965364933
9472,1.5089487554505467,0.6397579233162105,0.27615657646674663,0.31229186395648867,1.5456523764878511,0.5759685914963484,0.14685876376461238,0.16767540865112096
9600,1.4735779399052262,0.6534654521383345,0.26669797662179917,0.301652716123499,1.5483016073703766,0.5621274495497346,0.15031491429544985,0.17220129258930683
9728,1.4633437804877758,0.6694988813251257,0.2733277669758536,0.3078506005113013,1.5850093737244606,0.6101083941757679,0.15371169801801443,0.1719681954709813
9856,1.4814819088205695,0.663906813133508,0.27702609763946384,0.3122237422503531,1.5628151297569275,0.5668753376230597,0.14752607885748148,0.168313083704561
9984,1.427973666228354,0.6879812078550458,0.2654406808433123,0.29881692299386486,1.610003950074315,0.5934277921915054,0.16972742672078311,0.1905530213844031
10112,1.4957433268427849,0.6767643298953772,0.28173577249981463,0.314976864377968,1.6443997099995613,0.5438209753483534,0.16933189309202135,0.19205751700792462
10240,1.4841688266023993,0.6561865718103945,0.2647238559438847,0.2987730288878083,1.6071662325412035,0.5770382322371006,0.16227674251422286,0.18339592299889773
10368,1.4251486249268055,0.6706522656604648,0.25136447249678895,0.2846186175593175,1.5775454919785261,0.5769438077695668,0.16206108313053846,0.18405851279385388
10496,1.4838661467656493,0.6704069501720369,0.2627561616245657,0.29434855695581064,1.5743154622614384,0.5535203367471695,0.16015795851126313,0.1832176495809108
10624,1.4849082790315151,0.6841993695124984,0.2954252552590333,0.33002568664960563,1.554763626307249,0.5850642938166857,0.14379832532722503,0.16357651981525123
10752,1.5244287736713886,0.6548663461580873,0.28905329143162817,0.3243197969859466,1.5205341782420874,0.5270650614984334,0.13736494397744536,0.1595837635686621
10880,1.4446463277563453,0.6614922676235437,0.2542729479027912,0.2876429772004485,1.5842549297958612,0.6105655981227756,0.15820679115131497,0.17703509284183383
11008,1.4995411969721317,0.6521467929705977,0.27146637137047946,0.3061218758812174,1.5341727994382381,0.5333060822449625,0.13974969496484846,0.16153200168628246
11136,1.4888856643810868,0.6516289617866278,0.26857050345279276,0.30312164331553504,1.523712107911706,0.5352024473249912,0.13377626554574817,0.15472131851129234
11264,1.4652361990883946,0.6522622909396887,0.2546442464226857,0.2884842475759797,1.604864252731204,0.5640061218291521,0.14938862982671708,0.169452523579821
11392,1.485309018753469,0.659451327752322,0.26787089742720127,0.3019945971900597,1.5682947654277086,0.5363583746366203,0.1558135044761002,0.17929337918758392
11520,1.4692130759358406,0.671081549488008,0.2780783431371674,0.31257821433246136,1.5910030100494623,0.5952729005366564,0.15938922413624823,0.17959021893329918
11648,1.4841512767598033,0.6724544712342322,0.2822537341271527,0.3165585456881672,1.5194802414625883,0.5597301097586751,0.1335003109415993,0.15385130408685654
11776,1.5236983485519886,0.6458132308907807,0.28486864583101124,0.3207240920746699,1.5445340685546398,0.5065187849104404,0.14092264359351248,0.1639182367362082
11904,1.4492655526846647,0.6537756519392133,0.26340268686180934,0.29852386488346383,1.5410529989749193,0.6277349516749382,0.1434038373408839,0.16105962137226015
12032,1.427898159250617,0.6861720392480493,0.2674482731963508,0.30053576931823045,1.565702997148037,0.6065982552245259,0.15187569591216743,0.17115795984864235
12160,1.4742437917739153,0.6704749381169677,0.27503385819727555,0.30927875207271427,1.5393051132559776,0.5350428759120405,0.14571495493873954,0.16849272570107132
12288,1.476127770729363,0.6728305369615555,0.2738846275024116,0.30722225352656096,1.5891286060214043,0.5867386320605874,0.14704459975473583,0.16613833350129426
12416,1.4472666447982192,0.6750082699581981,0.2641754969372414,0.2969641530071385,1.5690576881170273,0.6035745609551668,0.15173917717766017,0.17106660560239106
12544,1.4545615911483765,0.6834121458232403,0.27542264497606084,0.30864578136242926,1.6285548396408558,0.5881906235590577,0.16337207762990147,0.18344371113926172
12672,1.4455240424722433,0.6813728068955243,0.26204495574347675,0.2942652931669727,1.6147899236530066,0.6097480654716492,0.15743586770258844,0.17543976660817862
12800,1.4754972020164132,0.6812298242002726,0.28697757120244205,0.32098169904202223,1.57304878346622,0.5642646215856075,0.14888932730536908,0.1698818445438519
12928,1.4481124160811305,0.6731368824839592,0.26929273194400594,0.3035242904443294,1.6234404034912586,0.5689644571393728,0.15179309353698045,0.17154119233600795
13056,1.437262337654829,0.6859781588427722,0.2733905358472839,0.3069956870167516,1.5522221978753805,0.5998415965586901,0.1441006874665618,0.16320194443687797
13184,1.4420466236770153,0.6897614286281168,0.2726682880311273,0.3056668892968446,1.5555826146155596,0.5925405696034431,0.13977101334603503,0.15836635266896337
13312,1.4941569846123457,0.6652228957973421,0.276793590397574,0.3107669313903898,1.6109649520367384,0.5673533203080297,0.155200612032786,0.17602614231873304
13440,1.4549768706783652,0.6686599110253155,0.2762864360702224,0.3113755048252642,1.6059298813343048,0.5627218503504992,0.15042896557133645,0.1710688944440335
13568,1.461092215962708,0.6684312117286026,0.2688413772266358,0.30328983161598444,1.554114768281579,0.5597070995718241,0.14274647436104715,0.16373713652137667
13696,1.4819333646446466,0.6643327698111534,0.2709103410015814,0.30489855725318193,1.6148340981453657,0.5542032457888126,0.15575955156236887,0.17729629564564675
13824,1.4782015848904848,0.6619797046296299,0.2783049910212867,0.3135173294576816,1.5922951642423868,0.5424401825293899,0.1391073752893135,0.15937266661785543
13952,1.4968013102188706,0.6626430666074157,0.28320929541951045,0.3182207972276956,1.60777273401618,0.5492481673136353,0.14932425180450082,0.17039418523199856
14080,1.4440469508990645,0.6588692702353001,0.26692955882754177,0.3024802084546536,1.6513602659106255,0.5366860302165151,0.16546229226514697,0.18831430259160697
14208,1.4472885597497225,0.6680683926679194,0.2650025845505297,0.2990590076078661,1.5611287504434586,0.5966504663228989,0.1455744820414111,0.16498070559464395
14336,1.4913086583837867,0.6601390279829502,0.28001593676162884,0.31522756803315133,1.6017541531473398,0.574070168659091,0.14607326197437942,0.16548602562397718
14464,1.4098959900438786,0.6783213336020708,0.25421657535480335,0.28728550794767216,1.5547463558614254,0.6042126510292292,0.14452635333873332,0.1633483583573252
14592,1.4849785640835762,0.6800694409757853,0.29340235324343666,0.32763947400962934,1.5526168271899223,0.5634044548496604,0.1389796716393903,0.15924837405327708
14720,1.441420734860003,0.6793458694592118,0.2757245250395499,0.3100590866524726,1.5336979776620865,0.6080981781706214,0.13301484193652868,0.15076944138854742
14848,1.4472331823781133,0.6832046108320355,0.2706474296282977,0.30420965095981956,1.5916083473712206,0.5457747392356396,0.1444717268459499,0.1654326042626053
14976,1.4647631347179413,0.6802977016195655,0.2858228562399745,0.3202335692476481,1.521846279501915,0.5630148123018444,0.13103768264409155,0.15085612959228456
15104,1.4171827686950564,0.6834005201235414,0.2691607926390134,0.3037881398340687,1.6038504261523485,0.5659699570387602,0.15622312331106514,0.17752203717827797
15232,1.4782771579921246,0.6750016952864826,0.28403608489315957,0.31863198953215033,1.5899258237332106,0.56599554233253,0.15558723593130708,0.17723644769284874
15360,1.45406704954803,0.6750396550633013,0.28499571222346276,0.32088320469483733,1.5687549393624067,0.5481927199289203,0.1428106853272766,0.16409167542587966
15488,1.4715444529429078,0.6743767117150128,0.27673726197099313,0.31071712356060743,1.600490802899003,0.5250802477821708,0.16013240965548903,0.18409062328282744
15616,1.4957539876922965,0.6658300603739917,0.2941632252186537,0.33047587948385626,1.601074181497097,0.5569337122142315,0.1514949193224311,0.17265705752652138
15744,1.4409521948546171,0.6646423526108265,0.26494059251854196,0.2996805473812856,1.5770982690155506,0.5711528649553657,0.15275167732033879,0.17411900591105223
15872,1.4726807456463575,0.6741932542063296,0.2880671715247445,0.32347311871126294,1.6058776639401913,0.5411839615553617,0.15376324334647506,0.17610195302404463
16000,1.4923748290166259,0.6668699295260012,0.2914278276148252,0.3269392859656364,1.6354812067002058,0.5904225697740912,0.1583863217383623,0.17760722246021032
16128,1.4399705063551664,0.6750518875196576,0.2803612355492078,0.3165158156771213,1.6186721790581942,0.6006941227242351,0.1587949232198298,0.17781674372963607
16256,1.4318349678069353,0.6851268410682678,0.2679113509366289,0.301274222205393,1.5559073854237795,0.5745753766968846,0.13716720801312476,0.15668608923442662
16384,1.4602161031216383,0.6937563573010266,0.2887162647675723,0.3219204437918961,1.5414448864758015,0.6311515085399151,0.13853316917084157,0.15537453547585756
16512,1.465697893872857,0.6754974136129022,0.2816312105860561,0.3164083659648895,1.5419048890471458,0.570323470979929,0.14396166987717152,0.16505452163983136
16640,1.4720759941264987,0.6742700627073646,0.28911970712943,0.3247935653780587,1.6146116107702255,0.5303684016689658,0.15645390294957906,0.1793843456543982
16768,1.4173876214772463,0.6813173149712384,0.2672727821627632,0.3013821010827087,1.5590917877852917,0.5939679611474276,0.1518459637882188,0.17232314706780016
16896,1.413171973079443,0.6941719870083034,0.2659947562497109,0.29909142118413,1.5398855339735746,0.6090696509927511,0.13123766228090972,0.1486783071886748
17024,1.4555132454261184,0.6984322075732052,0.2887816644506529,0.32178147457307205,1.637889638543129,0.5851133409887552,0.15757589403074235,0.1769217955879867
17152,1.4765715040266514,0.6797947958111763,0.282989070052281,0.3166895096655935,1.5856982413679361,0.561402047984302,0.15244107483886182,0.17403238348197192
17280,1.4481350304558873,0.6754004689864814,0.278490865486674,0.3136289035901427,1.5583015866577625,0.5987614095211029,0.15101895679254085,0.17103567265439779
17408,1.4164092699065804,0.6872580386698246,0.26003689249046147,0.2926800377317704,1.6248511392623186,0.5545437885448337,0.15400557790417224,0.17507926397956908
17536,1.4656437756493688,0.6919405357912183,0.28486656135646626,0.31797841587103903,1.6230424456298351,0.5559336133301258,0.16073537059128284,0.1826288013253361
17664,1.442938843742013,0.6867510373704135,0.27656401629792526,0.31032840127591044,1.5255320072174072,0.58478335570544,0.12911136343609542,0.14781568944454193
17792,1.4069423777982593,0.7021687491796911,0.26832313503837213,0.30097948404727504,1.6092154551297426,0.6095313215628266,0.15432614088058472,0.17248590325471014
17920,1.463745303452015,0.70597137324512,0.29050090292003006,0.3215060831280425,1.581091808155179,0.6307465229183435,0.15296312991995364,0.17010220151860267
18048,1.472203703597188,0.6934539265930653,0.30345013551414013,0.33808972977567464,1.536095555871725,0.6047392366454005,0.14479676261544228,0.1643608690937981
18176,1.4639429422095418,0.6670916005969048,0.28300562826916575,0.31895674305269495,1.5722246561199427,0.5463146092370152,0.14476183988153934,0.16647930489853024
18304,1.410596995614469,0.6847079368308187,0.261161312868353,0.29457539645954967,1.535843389108777,0.5931664193049073,0.14360373246017843,0.16365497652441263
18432,1.4489305280148983,0.7067709760740399,0.29351944592781365,0.32605030841659755,1.5976365711539984,0.607740918174386,0.15316132188308984,0.1717650005593896
18560,1.4913985235616565,0.6751154172234237,0.29016886989120394,0.3248070072149858,1.5784569177776575,0.5087566650472581,0.1533175528747961,0.1775332816177979
18688,1.4709639810025692,0.6673514074645936,0.28487119742203504,0.32070099434349686,1.582772234454751,0.5657559484243393,0.1567015260225162,0.1788293372374028
18816,1.4286362985149026,0.6782638276927173,0.26938703999621794,0.3037453980650753,1.5660796519368887,0.5794170312583447,0.14097250648774207,0.16054415318649262
18944,1.4956706380471587,0.6705905208364129,0.29227372573222965,0.3277554342057556,1.5803438033908606,0.5093639469705522,0.15174458175897598,0.17588133097160608
19072,1.4772453512996435,0.6624818556010723,0.28539718536194414,0.3215783186024055,1.6025963593274355,0.5780229475349188,0.15028242697007954,0.17028909036889672
19200,1.4372969279065728,0.6744009358808398,0.2723159957677126,0.3072014283388853,1.6061288565397263,0.5881666662171483,0.13896570226643234,0.15689809841569513
19328,1.4370554331690073,0.6733115124516189,0.26537132036173716,0.29894658672856167,1.618351697921753,0.6056621242314577,0.1529630604200065,0.17101374233607203
19456,1.486694822087884,0.6839209315367043,0.30226642545312643,0.33726519369520247,1.636585446074605,0.5809250427410007,0.16339653288014233,0.18398591957520694
19584,1.4244998786598444,0.6796779087744653,0.27714977849973366,0.31271287659183145,1.6475186832249165,0.6067861765623093,0.16147461463697255,0.179564761929214
19712,1.4524083388969302,0.6804208541288972,0.27803815389052033,0.312240497674793,1.6109261121600866,0.5607737554237247,0.15323115908540785,0.17434616049285978
19840,1.4979270920157433,0.6758285411633551,0.30081050586886704,0.3359631053172052,1.5941982101649046,0.552086585201323,0.14840562618337572,0.16964606195688248
19968,1.45084164198488,0.6709166103973985,0.2813651316682808,0.3173192096874118,1.5915194004774094,0.5165114779956639,0.14983415801543742,0.17301560344640166
20096,1.430040399543941,0.6814938001334667,0.2728304796619341,0.3073732857592404,1.604232782498002,0.5626618340611458,0.1493523403769359,0.1701548834098503
20224,1.4889730848371983,0.6761405332945287,0.2922507207840681,0.32734328869264573,1.5800064839422703,0.5655845804139972,0.153156224405393,0.17487943184096366
20352,1.5014026379212737,0.6537710977718234,0.2813147206325084,0.31707537383772433,1.5670609138906002,0.5460757580585778,0.14729610236827284,0.1694508771179244
20480,1.445501227863133,0.6617034384980798,0.27007147727999836,0.3055533702718094,1.6385369040071964,0.5579349938780069,0.15143353352323174,0.1718310546129942
20608,1.479806100949645,0.6660391949117184,0.2807313286466524,0.31554951379075646,1.5179222542792559,0.5402948502451181,0.14303626312175766,0.16586184629704803
20736,1.4895514640957117,0.6619406342506409,0.2837214737664908,0.3190001245820895,1.620572067797184,0.5677176201716065,0.15356668387539685,0.17413119738921523
20864,1.4539852486923337,0.6627311748452485,0.2809256629552692,0.3173172711976804,1.5630445312708616,0.5702962158247828,0.14568870363291353,0.166688148281537
20992,1.4572948375716805,0.6716025616042316,0.2789360153255984,0.3141942649381235,1.5845666900277138,0.5455785989761353,0.14652214280795306,0.1682985306251794
21120,1.4455001950263977,0.6784692327491939,0.2806249912828207,0.3156982334330678,1.604019669815898,0.5909135714173317,0.150854701991193,0.17005583900026977
21248,1.5088119423016906,0.6523076635785401,0.28644909063586965,0.3227479917695746,1.5737664811313152,0.5199924623593688,0.1385860653826967,0.16028928582090884
21376,1.502912376075983,0.6404148787260056,0.28940048010554165,0.32738115754909813,1.6153017189353704,0.5201375395990908,0.16249191237147897,0.1870565393473953
21504,1.4570923168212175,0.6483440683223307,0.2698930751066655,0.3061756939860061,1.5378824975341558,0.5476241782307625,0.1409238410415128,0.16275562660302967
21632,1.4580662893131375,0.6643368820659816,0.2830885970033705,0.3197103755082935,1.576647099107504,0.5902781654149294,0.1415058053098619,0.16054048796650022
21760,1.4685609675943851,0.6595610976219177,0.28059483773540705,0.31689405685756356,1.6060230694711208,0.530030828434974,0.1521898586070165,0.17500858870334923
21888,1.4459120519459248,0.6610309733077884,0.2667804879019968,0.30195738177280873,1.5596303530037403,0.5673052202910185,0.13510113873053342,0.15485316852573305
22016,1.4570938386023045,0.6737234136089683,0.2782506971852854,0.31273153121583164,1.538671439513564,0.6108856676146388,0.13989568036049604,0.15840709558688104
22144,1.4294229038059711,0.6895509739406407,0.2876948048360646,0.32296586327720433,1.625292295590043,0.5414411094971001,0.15194117894861847,0.1736664738273248
22272,1.480469286441803,0.6809412413276732,0.29944736819015816,0.3350262204185128,1.6150921061635017,0.6020064232870936,0.14868702716194093,0.16657075728289783
22400,1.4265327034518123,0.6860655979253352,0.27675049687968567,0.31104536476777866,1.5928069967776537,0.6050495337694883,0.15254353114869446,0.17169973289128393
22528,1.461805091239512,0.6773237502202392,0.2811809190316126,0.3154018367640674,1.5617778915911913,0.5202762489207089,0.14588554913643748,0.1691308617591858
22656,1.5039445152506232,0.6628930396400392,0.29565292526967824,0.3316743317991495,1.5629572067409754,0.5545328911393881,0.14856057323049754,0.17073077673558146
22784,1.489607384428382,0.6551243932917714,0.28486449003685266,0.3213173934491351,1.5968713369220495,0.5326518290676177,0.15659387968480587,0.18009425955824554
22912,1.4648063452914357,0.6722077005542815,0.28670770139433444,0.322502012073528,1.6086213886737823,0.5624073138460517,0.1546797949122265,0.17616535036358982
23040,1.487901053391397,0.6647434029728174,0.2890985521953553,0.32490178605075926,1.617177963256836,0.5790408384054899,0.16387319599743932,0.18545712437480688
23168,1.4216078827157617,0.6707981717772782,0.26185974333202466,0.2964733964763582,1.5634396243840456,0.5481649809516966,0.13925831101369113,0.16027268569450825
23296,1.4363498920574784,0.6891505923122168,0.28867051005363464,0.32418007671367377,1.598084233701229,0.5493244249373674,0.1455559212481603,0.166465719579719
23424,1.451380013488233,0.6902761394158006,0.2855106697534211,0.31931335473200306,1.5717301089316607,0.5497921593487263,0.1428383921738714,0.16401511640287936
23552,1.4993722159415483,0.6784323584288359,0.2971414984203875,0.33158326824195683,1.5433221384882927,0.5379339139908552,0.14342133875470608,0.16595158318523318
23680,1.4635812975466251,0.6721550109796226,0.28574653319083154,0.3214293256169185,1.5996603481471539,0.5427572075277567,0.1604145437013358,0.18382793676573783
23808,1.4474463323131204,0.6827066228725016,0.2778967395424843,0.31183028942905366,1.5796322487294674,0.5939067211002111,0.14262769604101777,0.16148233483545482
