train_loss,val_loss,fbeta_0.20,fbeta_0.25,fbeta_0.30,fbeta_0.35,fbeta_0.40,fbeta_0.45,fbeta_0.50,fbeta_0.55,fbeta_0.60,fbeta_0.65,fbeta_0.70,fbeta_0.75,fbeta_0.80,fbeta_0.85,fbeta_0.90,fbeta_0.95,epoch
0.3655634376737806,0.4694319984742573,0.5268568396568298,0.5354956388473511,0.5349957346916199,0.5323829650878906,0.5288548469543457,0.5254245400428772,0.5185672640800476,0.5059155225753784,0.4911444783210754,0.473867654800415,0.4528115689754486,0.4271916151046753,0.3940507471561432,0.349955677986145,0.286127507686615,0.178878903388977,1
0.3844324092070261,0.4771732645375388,0.3430567681789398,0.3776350915431976,0.3953433036804199,0.4082798361778259,0.418326735496521,0.4260464906692505,0.4329482018947601,0.4401630163192749,0.4467189013957977,0.4524220526218414,0.4577061235904693,0.4632194638252258,0.4665499627590179,0.4657200872898102,0.4599192440509796,0.4106079339981079,2
0.3641513235039181,0.4958789710487638,0.4684487879276275,0.4679423868656158,0.465876430273056,0.4632407426834106,0.4602534770965576,0.4556336104869842,0.4504696726799011,0.4440143406391144,0.4363924860954284,0.4259611964225769,0.4113613367080688,0.3904589116573334,0.3637964129447937,0.3271209895610809,0.2656687498092651,0.1337485313415527,3
0.3892127222485012,0.4558430697236742,0.4417950809001922,0.4590364098548889,0.4686469435691833,0.4750876724720001,0.4801133573055267,0.4841848611831665,0.4874149262905121,0.4901480674743652,0.4918516874313354,0.4928193986415863,0.4927010536193847,0.4917648732662201,0.4900745451450348,0.4836179912090301,0.4571473896503448,0.3595569431781769,4
0.3768855710824331,0.5080948344298771,0.4782305657863617,0.4947712123394012,0.4957250952720642,0.4939177632331848,0.4918297529220581,0.4896646738052368,0.4871631264686584,0.4844964742660522,0.4811947047710418,0.4763703644275665,0.4694255888462066,0.4596880972385406,0.4448119401931762,0.4200092256069183,0.3771284818649292,0.286312997341156,5
0.3921784308221605,0.4911703509943826,0.3840574920177459,0.4027133285999298,0.413530021905899,0.4218524396419525,0.4279535114765167,0.4332649707794189,0.438201755285263,0.4428703188896179,0.4477177262306213,0.4524429738521576,0.4580418169498443,0.4643452763557434,0.472072035074234,0.4792808890342712,0.4816807508468628,0.42854705452919,6
0.3759969890117645,0.4675595951931817,0.4556668698787689,0.4795446097850799,0.4840358793735504,0.4864134192466736,0.4879948496818542,0.4887039959430694,0.4896987676620483,0.4902005493640899,0.4906640350818634,0.4907060265541076,0.4898541569709778,0.4869000911712646,0.4793294370174408,0.4573026299476623,0.3957454562187195,0.2249373197555542,7
0.3971267580986023,0.4866519400051662,0.3886176645755768,0.4144535958766937,0.4229403734207153,0.4278954863548279,0.4314750730991363,0.4343992173671722,0.436751514673233,0.4385578632354736,0.4397472143173218,0.4402375519275665,0.4405984580516815,0.4401057064533233,0.4356907904148102,0.4191888570785522,0.3743926584720611,0.2321150004863739,8
0.402750332487954,0.4840956500598362,0.4918632805347442,0.5042717456817627,0.5086643695831299,0.5124521851539612,0.5150585174560547,0.5178288817405701,0.5201622843742371,0.5220465064048767,0.5246101021766663,0.527562141418457,0.5299384593963623,0.531151294708252,0.5297074317932129,0.5216568112373352,0.498408704996109,0.4037177562713623,9
0.3945812467071745,0.5054300193275724,0.4697090983390808,0.5007293224334717,0.4968743622303009,0.4931705296039581,0.4900103211402893,0.4869805872440338,0.4835619628429413,0.4796225726604461,0.4749332666397095,0.4685241878032684,0.4598750174045563,0.448109894990921,0.422689288854599,0.3716326057910919,0.2786438465118408,0.1015666797757148,10
0.3959431383344862,0.5181484350136348,0.353939801454544,0.3957935869693756,0.4097721874713897,0.4184257686138153,0.4250615537166595,0.4303942620754242,0.4350246489048004,0.439521312713623,0.4439465403556824,0.4483768045902252,0.4526300132274627,0.4567817151546478,0.4618835151195526,0.4670767784118652,0.4651370644569397,0.4047371447086334,11
0.379016857014762,0.5062985122203827,0.42467200756073,0.4357877075672149,0.4417422115802765,0.4458977282047272,0.4490938484668731,0.4514832496643066,0.4531230628490448,0.4543040692806244,0.4552442729473114,0.4562983810901642,0.4579059183597564,0.4586468636989593,0.4574562609195709,0.449277251958847,0.4243103265762329,0.2931475341320038,12
0.3953248785601722,0.4878118463924953,0.3619078993797302,0.436136931180954,0.454618901014328,0.4647198915481567,0.4723102748394012,0.4782139360904693,0.4830699861049652,0.4877972602844238,0.4926895499229431,0.4975583255290985,0.5023594498634338,0.5081878304481506,0.5160840749740601,0.5228772163391113,0.5177820324897766,0.4525087177753448,13
0.3956242163976033,0.5352266388280051,0.5052364468574524,0.4986785352230072,0.4923186302185058,0.4867976307868957,0.4817219972610473,0.4764097034931183,0.4714805781841278,0.465785950422287,0.4588493108749389,0.4503852725028991,0.4402586221694946,0.426087737083435,0.4035259485244751,0.3636942207813263,0.2836300432682037,0.1322335451841354,14
0.3927290201187133,0.5217675311224801,0.4387184083461761,0.4441671371459961,0.4427972733974457,0.4411532878875732,0.4390552043914795,0.4366927742958069,0.4338264465332031,0.4296915531158447,0.4241360127925873,0.4167380630970001,0.4073297083377838,0.3961506485939026,0.3818048238754272,0.359540194272995,0.3089739084243774,0.1645297259092331,15
0.3868933777014414,0.5043514839240483,0.4779572784900665,0.481239914894104,0.482187807559967,0.4837611615657806,0.4851571321487427,0.4858959019184112,0.4862244129180908,0.4859867990016937,0.485472172498703,0.4846251010894775,0.482676088809967,0.4786083996295929,0.4710713922977447,0.4568119943141937,0.415748119354248,0.2799718081951141,16
