epoch,lr,loss_train,loss_val,fbeta_0.20,fbeta_0.25,fbeta_0.30,fbeta_0.35,fbeta_0.40,fbeta_0.45,fbeta_0.50,fbeta_0.55,fbeta_0.60,fbeta_0.65,fbeta_0.70,fbeta_0.75,fbeta_0.80,fbeta_0.85,fbeta_0.90,fbeta_0.95,accuracy
1,4.000000000000002e-06,0.7274897483678965,0.6534621814886729,0.1440491825342178,0.1578696370124817,0.1756124198436737,0.190678521990776,0.2074079066514969,0.2313394993543625,0.2392455339431762,0.1758950650691986,0.0644191801548004,0.0074355052784085,0.0001754014228936,0.0,0.0,0.0,0.0,0.0,0.7692399045065117
2,6.894754202276402e-06,0.6931882583178006,0.6304925742248694,0.1596796661615371,0.175874188542366,0.1918595135211944,0.2076891809701919,0.2269771993160247,0.256290853023529,0.2887013256549835,0.3163939118385315,0.2816958427429199,0.0693801939487457,0.0005263435887172,0.0,0.0,0.0,0.0,0.0,0.7664213674307575
3,1.522986673028906e-05,0.6655298535640423,0.5866479575634003,0.1922490000724792,0.2086393237113952,0.2177485823631286,0.2378332763910293,0.2811231017112732,0.3140431642532348,0.334954559803009,0.3385436832904815,0.1850319355726242,0.0003806491440627,0.0,0.0,0.0,0.0,0.0,0.0,0.8290770835904022
4,2.8000000000000003e-05,0.6474948516258827,0.7930985192457835,0.1840296983718872,0.1924497634172439,0.1944884359836578,0.1850854754447937,0.1597124189138412,0.123395524919033,0.0634301602840423,0.000455989560578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7809658181896828
5,4.366488747198734e-05,0.6330561051001915,0.5523971853156885,0.2343325465917587,0.2385456711053848,0.2542577683925628,0.2771614193916321,0.290026307106018,0.2977563440799713,0.3013085722923279,0.3020055592060089,0.2170588374137878,0.0413723550736904,0.006454596761614,0.0,0.0,0.0,0.0,0.0,0.817670659465455
6,6.0335112528012655e-05,0.6270594982000498,0.5679259281605482,0.2377098947763443,0.2672111988067627,0.3331031203269958,0.3701121509075165,0.3663378357887268,0.3490354716777801,0.3138638734817505,0.2325330078601837,0.0952458083629608,0.0190623980015516,0.0015130378305912,0.0,0.0,0.0,0.0,0.0,0.8978244972118767
7,7.599999999999999e-05,0.6069150200256934,0.6832270510494709,0.2159631252288818,0.228248730301857,0.2468276172876358,0.2587509453296661,0.2669386267662048,0.2733481228351593,0.2796560227870941,0.287304937839508,0.2941704392433166,0.2990749776363373,0.3040114641189575,0.303490549325943,0.2960754334926605,0.2776575088500976,0.245478481054306,0.1895694285631179,0.7244661608516477
8,8.877013326971095e-05,0.584539232804225,0.9068070873618126,0.194758802652359,0.2026758939027786,0.2089089751243591,0.213127315044403,0.2166328430175781,0.2201447635889053,0.2263585478067398,0.23253133893013,0.2386957854032516,0.2449793517589569,0.2513983249664306,0.2575471997261047,0.2631421387195587,0.2666603028774261,0.2673458158969879,0.2536922395229339,0.5793896503921061
9,9.71052457977236e-05,0.5771588398860051,0.5086563372363647,0.2798077464103699,0.3580242693424225,0.390838623046875,0.4054049253463745,0.4150041043758392,0.4226445257663727,0.4269980490207672,0.4307659268379211,0.4327235817909241,0.4285692274570465,0.410991758108139,0.367832213640213,0.3227579891681671,0.2683219909667969,0.1863927841186523,0.0890182852745056,0.8774772123517425
10,0.0001,0.5567411289765285,0.7071766667068005,0.2354664057493209,0.2563536465167999,0.2654255330562591,0.2712845504283905,0.2756992280483246,0.2795186042785644,0.2827425897121429,0.2853924334049225,0.2847268581390381,0.2813980877399444,0.2725846171379089,0.2601786851882934,0.2443063110113144,0.2219536453485489,0.1938692182302475,0.1474174410104751,0.7707147316451849
