epoch,lr,loss_train,loss_val,fbeta_0.20,fbeta_0.25,fbeta_0.30,fbeta_0.35,fbeta_0.40,fbeta_0.45,fbeta_0.50,fbeta_0.55,fbeta_0.60,fbeta_0.65,fbeta_0.70,fbeta_0.75,fbeta_0.80,fbeta_0.85,fbeta_0.90,fbeta_0.95,accuracy
1,4.000000000000002e-06,1.1603099865506783,0.7319576246259005,0.2342219799757003,0.2368633449077606,0.2388283610343933,0.2405646741390228,0.242912620306015,0.2482297718524933,0.2593632638454437,0.2817358076572418,0.3071004748344421,0.2907379567623138,0.1750492304563522,0.0340148732066154,0.0007469410193152,0.0,0.0,0.0,0.6689515432147042
2,4.654657436669327e-06,1.0928481359814488,0.724146335264263,0.2366873025894165,0.2391742467880249,0.2413490414619445,0.2436002045869827,0.2466109246015548,0.2525477111339569,0.266842246055603,0.2990029454231262,0.3212186992168426,0.2888561487197876,0.2027284353971481,0.078811690211296,0.0068620387464761,0.0,0.0,0.0,0.6722535339368587
3,6.600772398369546e-06,1.1156563121219014,0.733310350338402,0.2317158877849578,0.2340900748968124,0.236254796385765,0.2382653504610061,0.2400246113538742,0.2424834668636322,0.251840591430664,0.2792621850967407,0.3110263347625732,0.3244849741458893,0.2955178618431091,0.1809428632259369,0.0432036183774471,0.0018389073666185,0.0,0.0,0.6345568557206782
4,9.785259942088528e-06,1.084828956182613,0.7305307649075985,0.2388461530208587,0.2413654029369354,0.2458572685718536,0.2555440664291382,0.2726042568683624,0.2980212569236755,0.3255453109741211,0.3348931670188904,0.3010579943656921,0.2037350237369537,0.0853251293301582,0.0231173336505889,0.0027567537035793,4.9595073505770415e-05,0.0,0.0,0.8012180189407391
5,1.4121255548973104e-05,1.077662503534509,0.7134561192892168,0.2335818111896515,0.2364673465490341,0.2387621104717254,0.2425681501626968,0.248824656009674,0.2581725716590881,0.2725183367729187,0.2914937734603882,0.3111840486526489,0.3288181722164154,0.343748927116394,0.3506901860237121,0.3327638804912567,0.2037546038627624,0.006126856431365,0.0,0.6718504113005649
6,1.9490484561964424e-05,1.030926246513692,0.8261220805023027,0.2355076670646667,0.2373924851417541,0.2386706471443176,0.2396243810653686,0.2407723367214203,0.2425334304571151,0.2453497499227523,0.2504344880580902,0.2581859529018402,0.2682082056999206,0.2797565162181854,0.2926869392395019,0.3081704676151275,0.303471952676773,0.2090874761343002,0.0025624064728617,0.6075700004615171
7,2.5746488410123496e-05,1.0131314258242765,0.7293510070961454,0.2438109070062637,0.2593579590320587,0.2766530513763428,0.294370949268341,0.318066656589508,0.3455787301063537,0.3714771866798401,0.3917373716831207,0.3993489146232605,0.3973853588104248,0.384399265050888,0.3492869436740875,0.2952800989151001,0.220934197306633,0.121585227549076,0.0152592454105615,0.8393118528984722
8,3.271861961665747e-05,0.999373880005622,0.6794744329122098,0.2361794263124466,0.2397487014532089,0.2460801899433136,0.2560799419879913,0.2732330560684204,0.3025039732456207,0.3341351449489593,0.3543742895126343,0.3694084584712982,0.3831782341003418,0.3862532675266266,0.3743525147438049,0.3439480662345886,0.2739128768444061,0.1574771702289581,0.0348751097917556,0.7725261766127464
9,4.021669661724164e-05,1.005545922028002,0.7144451922858539,0.2710679173469543,0.2937905192375183,0.3177748620510101,0.3412203788757324,0.363919049501419,0.3848335444927215,0.4076084494590759,0.4282650351524353,0.4402348697185516,0.4461725652217865,0.4403345584869385,0.3979584872722626,0.2908480763435364,0.1624674499034881,0.0570929460227489,4.962736784364097e-05,0.8600482603991486
10,4.8036191417328045e-05,0.9643303696499316,0.912662549511246,0.2396756112575531,0.2438057214021682,0.2480043321847915,0.2525701820850372,0.2574283182621002,0.2627296447753906,0.2689181268215179,0.276185005903244,0.2844575941562652,0.2943871915340423,0.3071973025798797,0.3243424594402313,0.3452681303024292,0.3686360120773315,0.3957628011703491,0.4214646518230438,0.6589279324632481
11,5.596380858267196e-05,0.9058725436528524,0.7215167630625807,0.284340351819992,0.3063913881778717,0.3300736248493194,0.3504168689250946,0.3684282898902893,0.3862523436546325,0.4045195579528808,0.4238581359386444,0.4423156678676605,0.4565573334693908,0.4617170393466949,0.4513581991195678,0.4270156025886535,0.3876210749149322,0.3110528886318207,0.182298794388771,0.8569216847961784
12,6.378330338275835e-05,0.9103768518728804,0.7073809877038002,0.2451938092708587,0.264977216720581,0.2917323410511017,0.3178386092185974,0.3389685451984405,0.354777991771698,0.3722716569900512,0.3899994194507599,0.4031464159488678,0.4137825071811676,0.4228010475635528,0.4294406473636627,0.4292398393154144,0.4134731292724609,0.3731018304824829,0.2912054657936096,0.8340314600180397
13,7.128138038334252e-05,0.8905070784480072,0.8111454698702564,0.2654507458209991,0.293351799249649,0.3256994783878326,0.3496736586093902,0.3670088946819305,0.3805825412273407,0.3942852914333343,0.407196044921875,0.4166662991046905,0.4185929298400879,0.4178380966186523,0.4089999496936798,0.3818527162075043,0.324135422706604,0.2281237244606018,0.0750976651906967,0.8666862473503801
14,7.825351158987648e-05,0.8754307498303495,0.8884302780194127,0.3321392238140106,0.3733679056167602,0.4103139042854309,0.4352381229400635,0.4504530727863312,0.4604770839214325,0.4651804268360138,0.4673577845096588,0.4688520133495331,0.4632015824317932,0.4467113614082336,0.4095346927642822,0.3490858078002929,0.2656862735748291,0.1476697921752929,0.0363835059106349,0.8975501552261598
15,8.450951543803557e-05,0.8706976064415866,0.8156921001880065,0.2429006099700927,0.2479997724294662,0.2543973624706268,0.2623309195041656,0.2703246474266052,0.2791350483894348,0.2882294654846191,0.2966741621494293,0.3048203587532043,0.3141846358776092,0.3247152864933014,0.3376915752887726,0.3523208796977997,0.3693878650665283,0.3906144797801971,0.4131222665309906,0.7194729899530238
16,8.987874445102689e-05,0.8646375088728675,0.6738459454120501,0.2625134587287903,0.2798056304454803,0.2974914908409118,0.3150803446769714,0.3295477032661438,0.3437128365039825,0.3589134216308594,0.3735150992870331,0.3885663151741028,0.4042064249515533,0.4203585386276245,0.436683714389801,0.4555805027484894,0.4752346277236938,0.4922108948230743,0.4627480208873749,0.8062180836303746
17,9.421474005791148e-05,0.8773997620094655,0.6710588880207228,0.2456884086132049,0.2527336776256561,0.2621025145053863,0.2737025320529938,0.283638060092926,0.2948382198810577,0.3098756372928619,0.3272067010402679,0.3467806875705719,0.3670884668827057,0.3894369304180145,0.415015161037445,0.4392307996749878,0.4689401090145111,0.4927077889442444,0.4586495757102966,0.7397641396577783
18,9.739922760163046e-05,0.8239509856054025,1.4329778634760852,0.3488907217979431,0.3775165677070617,0.3628285825252533,0.3226992487907409,0.2814702689647674,0.2440772801637649,0.2139807641506195,0.1805205643177032,0.1439175754785537,0.0997455641627311,0.0683949291706085,0.0504378639161586,0.032377790659666,0.0180651303380727,0.0068374713882803,0.0,0.9012671637534124
