train_loss,val_loss,fbeta_0.20,fbeta_0.25,fbeta_0.30,fbeta_0.35,fbeta_0.40,fbeta_0.45,fbeta_0.50,fbeta_0.55,fbeta_0.60,fbeta_0.65,fbeta_0.70,fbeta_0.75,fbeta_0.80,fbeta_0.85,fbeta_0.90,fbeta_0.95,epoch
0.7111807862917582,0.7217536171277364,0.1609182953834533,0.1609182953834533,0.1609182953834533,0.1609182953834533,0.1609188914299011,0.1644408106803894,0.1148084700107574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.7136838899718391,0.6947707533836365,0.1608628034591674,0.1608628034591674,0.1608682572841644,0.1610404402017593,0.1948435753583908,0.240344151854515,0.1380778700113296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.7100009984440274,0.654475192228953,0.1609542965888977,0.1910159885883331,0.2064825445413589,0.2234357446432113,0.2420369237661361,0.2548463344573974,0.2234720438718795,0.0396381765604019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.7153031229972839,0.6464600761731466,0.1682773381471634,0.207459881901741,0.2264892309904098,0.2396513074636459,0.2527013719081878,0.2593289911746979,0.2556842863559723,0.2446130216121673,0.0402847342193126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.7098766830232408,0.6382967034975687,0.2011597603559494,0.2151567786931991,0.2268442064523697,0.2380869090557098,0.2466347068548202,0.253601998090744,0.2593286037445068,0.2516905069351196,0.090474709868431,0.0001342511677648,0.0,0.0,0.0,0.0,0.0,0.0,5
0.701496958732605,0.6576492190361023,0.1633561551570892,0.1804006844758987,0.2113662958145141,0.2307469397783279,0.2452284842729568,0.2541863024234772,0.2627639174461365,0.2540940046310425,0.0920847430825233,0.0004209786420688,0.0,0.0,0.0,0.0,0.0,0.0,6
0.6939751969443427,0.6488361159960429,0.1785478740930557,0.1998235285282135,0.2167169153690338,0.2324239760637283,0.2470401972532272,0.2574587762355804,0.2613614797592163,0.2619304955005646,0.0959451645612716,0.0002991790533997,0.0,0.0,0.0,0.0,0.0,0.0,7
0.6983388198746575,0.6487229466438293,0.1696715950965881,0.1964772045612335,0.2218931764364242,0.2418563365936279,0.2546209096908569,0.2603978514671325,0.2616733610630035,0.2695807218551636,0.0854486599564552,1.2778827112924772e-05,0.0,0.0,0.0,0.0,0.0,0.0,8
0.6912241379419962,0.6416609287261963,0.1789027452468872,0.2146628350019455,0.2340529859066009,0.2482332438230514,0.2580616474151611,0.2592791318893432,0.2583695352077484,0.2671742439270019,0.0874762013554573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.6867541803254021,0.6279114882151285,0.2119721472263336,0.2301664501428604,0.2454303354024887,0.2557226419448852,0.2594897747039795,0.2582848072052002,0.257111519575119,0.2585313320159912,0.0908717289566993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.6927910976939731,0.6171191533406576,0.217827022075653,0.236388012766838,0.2498271316289901,0.2562610208988189,0.2588156759738922,0.2571040391921997,0.2577661871910095,0.2596194446086883,0.0452792830765247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.6828520960277982,0.6021504004796346,0.2305386662483215,0.2451759129762649,0.2528486251831054,0.2568036019802093,0.2579987347126007,0.255508154630661,0.2647174894809723,0.2349693179130554,0.0064775720238685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.6884501443968879,0.6476881504058838,0.1722699254751205,0.1843957006931305,0.2242528647184372,0.2482659071683883,0.2581216096878052,0.2564378380775451,0.2560029029846191,0.231072798371315,0.0084626087918877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
0.6761397785610623,0.6134915550549825,0.2272923588752746,0.2431864291429519,0.2523452341556549,0.2569560706615448,0.2594024538993835,0.2578073143959045,0.2683214843273163,0.2414787411689758,0.0099861770868301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
0.675610277387831,0.6001853744188944,0.2345713078975677,0.2489117681980133,0.2555460333824157,0.2586242258548736,0.2606238722801208,0.2592082321643829,0.2689523100852966,0.2452782839536667,0.0060127866454422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
0.6715855797131857,0.6058751145998637,0.2302759140729904,0.2469129413366317,0.2544035911560058,0.2579632997512817,0.2603629827499389,0.2624426484107971,0.2774529755115509,0.2695408761501312,0.0056482139043509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.66448798444536,0.6036707162857056,0.232475608587265,0.2483896017074585,0.2547644972801208,0.2570092678070068,0.2590223848819732,0.2668690383434295,0.2890830338001251,0.0876311734318733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
0.6666054460737441,0.6203601161638895,0.1880853474140167,0.2130563408136367,0.243965595960617,0.2556715309619903,0.2615090608596802,0.2855414748191833,0.217616781592369,0.0026212879456579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
0.6702204346656799,0.609657088915507,0.1985122263431549,0.2244299501180648,0.2458028197288513,0.2548277378082275,0.2693795561790466,0.2975859940052032,0.1984738707542419,0.0032999839168041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
0.6631201836797926,0.573316772778829,0.2416740953922271,0.2499246299266815,0.2548525035381317,0.2576323449611664,0.2628082036972046,0.2909983396530151,0.2077071368694305,0.0018561074975878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
0.6578197744157579,0.6015465259552002,0.2150468677282333,0.236026719212532,0.2482836991548538,0.2568002939224243,0.2706052362918854,0.2806247770786285,0.0795943811535835,6.358595328492811e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
0.661841438876258,0.6410330533981323,0.1667765527963638,0.1933308541774749,0.2212162017822265,0.2402103394269943,0.2431444227695465,0.2542957067489624,0.1730808019638061,0.0022032442502677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
